# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = cf_model
# start_datetime = 2023-07-05 10:27:40 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\cf\cf.data.r
# init = 2 (Default)
# random
#   seed = 750877595 (Default)
# output
#   file = examples\cf\cf2k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,mean
-251.132,0.992082,0.0131195,7,175,0,252.977,-0.895627,1.40937,3.1834,1.92113
-252.138,0.9946,0.0131195,7,139,0,252.627,-3.47848,1.45049,6.97023,1.92471
-252.846,0.978341,0.0131195,9,511,0,253.752,1.61111,6.06358,-7.90115,1.86792
-251.906,0.881076,0.0131195,7,255,0,253.848,1.12451,5.68256,-4.49268,1.89741
-251.562,0.903799,0.0131195,8,319,0,253.158,4.9027,-0.329675,3.44084,1.82454
-251.809,0.998752,0.0131195,7,127,0,251.863,5.97197,-0.286195,3.60815,1.899
-253.004,0.981999,0.0131195,8,255,0,253.423,4.42299,-1.6447,9.06663,1.79215
-252.034,0.999089,0.0131195,8,255,0,253.326,5.72821,-0.583169,5.2311,1.89059
-251.157,0.99609,0.0131195,9,767,0,252.203,2.12334,2.11406,-2.66006,1.82881
-251.185,0.967122,0.0131195,7,183,0,252.714,1.13529,1.69084,0.0657563,1.98535
-251.138,1,0.0131195,3,7,0,251.218,1.1299,1.6849,0.0716211,1.9754
-250.945,0.988462,0.0131195,7,215,0,252.953,0.50705,-0.714359,2.25684,1.89462
-251.292,0.999148,0.0131195,9,511,0,251.363,-4.41675,-0.449211,-0.185464,1.79859
-252.074,0.956829,0.0131195,8,255,0,253.185,0.381818,-5.5063,4.09341,1.991
-251.571,0.997556,0.0131195,5,59,0,252.195,0.320376,-5.07785,3.49073,1.86391
-251.867,0.954715,0.0131195,5,35,0,251.933,0.374254,-5.11666,3.665,1.75007
-251.413,0.901613,0.0131195,6,87,0,253,0.0206822,-3.91098,2.04874,1.96785
-251.093,0.995164,0.0131195,8,511,0,252.03,0.714143,-1.65218,3.08186,1.90197
-251.077,0.993886,0.0131195,9,511,0,251.488,-1.3435,-2.05421,-0.813513,1.94632
-251.2,0.994034,0.0131195,8,511,0,252.181,0.441939,-2.41058,2.997,1.93167
-251.731,0.964633,0.0131195,8,263,0,253.571,-4.77708,-0.575686,-1.03333,1.71677
-252.516,0.930717,0.0131195,2,3,0,252.756,-4.80708,-0.637025,-0.950887,2.11134
-251.3,1,0.0131195,2,3,0,252.55,-4.79729,-0.588208,-0.940402,1.8814
-251.93,0.996788,0.0131195,9,511,0,252.378,0.981158,6.03527,-4.09942,1.82214
-252.784,0.785116,0.0131195,2,7,0,252.9,1.0236,6.03531,-4.1025,2.07525
-251.238,0.999461,0.0131195,8,255,0,252.871,2.42162,1.74292,-2.43724,1.78345
-251.956,0.949397,0.0131195,7,223,0,252.745,3.52627,0.725211,-0.482645,2.07465
-250.927,0.995881,0.0131195,8,255,0,252.569,-0.786359,-2.15688,0.144852,1.84093
-250.995,0.999455,0.0131195,8,511,0,251.263,-1.2466,-2.48409,-1.23437,1.8623
-251.566,0.997488,0.0131195,8,255,0,251.69,-0.646093,-5.80991,-1.89685,1.85689
-255.17,0.513543,0.0131195,8,511,0,256.867,-1.97779,-4.97163,-7.6056,2.22726
-252.62,0.850627,0.0131195,2,3,0,256.182,-1.9088,-4.95509,-7.65475,1.80352
-253.358,0.51139,0.0131195,5,39,0,258.046,-1.92619,-5.8637,-9.44283,1.85176
-252.876,0.94813,0.0131195,7,155,0,255.76,-2.97668,-3.64908,-9.00466,1.85748
-251.865,0.99458,0.0131195,8,255,0,253.281,-4.31714,-1.72504,-5.57953,1.86772
-252.011,0.868365,0.0131195,4,23,0,253.129,-4.19921,-1.71386,-5.43216,1.76469
-252.383,0.991926,0.0131195,7,127,0,252.568,-5.26947,-1.49559,-5.89875,1.98222
-252.988,0.92457,0.0131195,6,111,0,254.73,-5.81872,-1.44391,-6.70445,1.69724
-252.168,0.957474,0.0131195,8,255,0,254.035,-7.27903,-0.290383,-0.370322,1.74339
-251.512,0.99999,0.0131195,9,511,0,252.416,-0.208786,-4.96477,0.728634,1.76521
-251.209,0.982527,0.0131195,8,511,0,252.694,2.91301,0.134899,1.37385,1.76681
-252.93,0.980184,0.0131195,7,255,0,253.223,4.06935,-1.16044,6.79164,2.06941
-251.721,0.999493,0.0131195,8,279,0,254.021,-2.29586,-2.98092,-5.0557,1.78809
-251.757,0.968233,0.0131195,9,511,0,252.793,3.08809,-0.855043,4.37092,1.73047
-251.566,0.999106,0.0131195,5,47,0,251.937,2.72097,-0.716636,3.93465,1.9847
-251.091,0.990845,0.0131195,8,367,0,252.088,0.448117,-1.9991,2.71028,1.81445
-251.126,0.998841,0.0131195,3,7,0,251.156,0.396854,-1.98118,2.71655,1.93031
-251.039,0.990806,0.0131195,8,511,0,252.649,-0.368649,-3.25856,0.646426,1.84769
-251.3,0.949433,0.0131195,3,7,0,251.688,-0.346055,-3.29998,0.608002,1.74998
-253.98,0.765858,0.0131195,2,7,0,255.517,-0.440372,-3.26425,0.810504,2.24799
-252.635,0.989285,0.0131195,4,23,0,255.306,-0.504972,-2.92726,0.672744,2.15093
-251.818,0.99159,0.0131195,5,35,0,253.408,-0.474346,-3.47314,0.411852,2.05932
-251.239,0.982384,0.0131195,7,255,0,252.9,-1.53747,-2.57443,-2.00161,1.95652
-252.234,0.94188,0.0131195,2,7,0,252.34,-1.46695,-2.50169,-2.04737,1.62248
-251.283,0.989374,0.0131195,2,3,0,252.567,-1.49884,-2.53036,-2.03224,1.76036
-251.173,0.981731,0.0131195,4,23,0,251.819,-1.49608,-2.69616,-2.22971,1.80396
-251.42,0.935942,0.0131195,7,143,0,252.523,-0.721316,-2.66282,-0.207352,1.71339
-251.693,0.889754,0.0131195,3,7,0,254.316,-0.875858,-2.58408,-0.207214,2.05607
-251.185,0.988624,0.0131195,7,151,0,252.416,-2.13991,-2.01417,-2.50745,1.80269
-251.146,0.993452,0.0131195,6,95,0,251.591,-1.96579,-1.74949,-1.65905,1.78009
-251.462,0.989077,0.0131195,8,255,0,251.844,-4.29641,-0.589766,-0.784096,1.74978
-252.2,0.911939,0.0131195,9,511,0,253.498,1.23351,3.77471,-2.57448,2.08167
-251.577,0.9992,0.0131195,9,511,0,252.554,0.393891,-2.7258,2.78658,1.71291
-251.936,0.983984,0.0131195,8,255,0,252.771,3.08506,1.2671,-1.84001,2.06907
-251.6,0.98765,0.0131195,2,3,0,252.29,3.05187,1.26748,-1.84495,2.02323
-251.165,0.983842,0.0131195,7,191,0,252.638,2.115,-0.131968,2.23458,1.95547
-251.096,0.999685,0.0131195,8,463,0,251.34,2.82384,0.562918,0.197578,1.78717
-250.921,0.979676,0.0131195,7,231,0,252.908,2.01647,0.801278,0.22089,1.83665
-251.084,0.985137,0.0131195,8,255,0,252.593,-0.0237759,-2.4657,1.73792,1.79654
-250.967,0.998058,0.0131195,7,255,0,253.866,-1.5791,-1.85995,-1.09879,1.83825
-251.482,0.972083,0.0131195,7,215,0,255.403,0.721678,-3.56744,4.40864,1.8341
-251.577,0.983665,0.0131195,2,3,0,251.651,0.697056,-3.5493,4.41457,1.94051
-251.868,0.990069,0.0131195,8,255,0,252.168,0.305097,-5.34001,3.38038,1.75116
-251.868,0.257016,0.0131195,1,3,0,255.511,0.305097,-5.34001,3.38038,1.75116
-251.564,0.968454,0.0131195,9,511,0,252.359,-5.71471,-0.558841,-1.27301,1.9206
-251.067,0.993734,0.0131195,8,255,0,251.96,-1.7911,0.646043,3.02928,1.87216
-251.177,0.999062,0.0131195,8,335,0,252.883,0.59247,4.1991,-0.62515,1.86269
-251.187,0.817665,0.0131195,7,187,0,254.281,2.02791,0.311901,1.34527,1.97778
-253.576,0.936739,0.0131195,3,15,0,254.052,2.1177,0.112933,1.26182,1.50098
-251.819,1,0.0131195,2,3,0,253.493,2.11826,0.154137,1.32786,1.65436
-251.141,0.990012,0.0131195,6,79,0,253.154,-0.0115427,-0.483087,1.74371,1.74929
-251.013,0.993871,0.0131195,6,111,0,252.105,-0.165401,-2.21613,1.55099,1.91754
-251.778,0.995621,0.0131195,8,511,0,252.298,-2.79798,-2.48667,-5.18014,1.77749
-251.739,0.977675,0.0131195,9,511,0,253.11,-6.37042,0.061193,2.22381,1.83399
-251.003,0.988746,0.0131195,8,383,0,252.147,-2.32449,-1.31296,-1.15309,1.89887
-250.982,0.995162,0.0131195,5,55,0,251.193,-2.25672,-1.31536,-1.12598,1.84242
-251.497,0.994626,0.0131195,8,383,0,252.376,-5.62979,-0.224335,0.553581,1.81654
-251.25,0.977854,0.0131195,8,499,0,251.672,-4.52032,-0.545242,-0.629809,1.83486
-251.534,0.964442,0.0131195,5,35,0,251.67,-4.32248,-0.633761,-0.746176,1.99324
-251.637,0.995947,0.0131195,8,507,0,252.114,-6.03045,0.054491,2.17841,1.8498
-252.146,0.972759,0.0131195,9,511,0,252.864,0.745877,-5.47184,5.97148,1.89016
-251.955,0.890313,0.0131195,9,511,0,253.282,-4.05928,-1.58149,-4.68305,1.73666
-254.849,0.926038,0.0131195,8,511,0,256.344,-0.983078,-8.1948,-6.49427,1.56185
-253.467,0.878484,0.0131195,5,57,0,254.306,-1.00365,-8.32996,-6.63176,1.72858
-254.782,0.98378,0.0131195,8,511,0,256.446,3.14271,-3.58756,13.1842,1.90957
-255.596,0.982459,0.0131195,5,55,0,255.909,3.38366,-3.64795,14.3071,1.96373
-256.634,0.749898,0.0131195,5,55,0,259.38,3.47651,-3.27675,13.5476,2.1559
-255.032,0.866951,0.0131195,2,3,0,257.288,3.52025,-3.33275,13.5291,1.79693
-256.756,0.819645,0.0131195,4,31,0,257.54,3.47832,-3.33888,13.7689,2.15523
-256.591,0.965237,0.0131195,4,27,0,257.864,3.40271,-3.49578,14.0217,2.12656
-255.636,0.996807,0.0131195,7,127,0,257.039,3.9664,-2.8965,13.1424,1.65367
-254.979,0.999981,0.0131195,4,31,0,255.96,3.84222,-2.78837,12.7324,2.01883
-254.805,0.996,0.0131195,5,47,0,255.33,3.61898,-2.90879,12.2217,1.69484
-256.149,0.979884,0.0131195,8,255,0,257.098,2.96849,-4.53356,15.252,1.79414
-256.46,0.668407,0.0131195,2,3,0,257.829,2.99289,-4.51125,15.2194,1.71773
-255.329,0.981959,0.0131195,8,255,0,258.735,6.09961,-1.9137,13.4789,1.8061
-251.455,0.611461,0.0131195,8,255,0,259.788,2.78106,1.83062,-3.32688,1.76416
-251.735,0.946475,0.0131195,6,75,0,252.884,4.05816,1.22348,-2.96082,2.00427
-251.477,0.996621,0.0131195,8,255,0,252.798,-0.338391,3.93391,3.10568,1.77448
-252.2,0.968538,0.0131195,8,255,0,252.592,4.98842,-0.487521,4.45324,2.02128
-253.16,0.795824,0.0131195,1,1,0,253.176,4.98222,-0.468313,4.46706,2.13382
-252.27,0.897445,0.0131195,4,19,0,254.685,4.59234,-0.44661,4.10241,2.05143
-251.733,0.877543,0.0131195,2,3,0,253.832,4.60677,-0.518638,4.16838,1.77913
-251.863,0.998181,0.0131195,9,511,0,252.833,3.90098,-1.05353,5.94289,1.83308
-251.079,0.950083,0.0131195,8,255,0,252.799,-0.782623,-2.50691,-0.178161,1.78381
-251.29,0.972842,0.0131195,8,511,0,253.075,-3.81555,-1.00393,-2.03166,1.7989
-251.48,0.9974,0.0131195,8,511,0,252.112,-0.977893,-4.552,-2.65591,1.79546
-252.413,0.999873,0.0131195,9,511,0,253.612,4.4214,-1.28454,7.58251,1.90307
-252.367,0.998581,0.0131195,8,383,0,253.723,-1.8285,-4.86679,-7.06469,1.83423
-253.595,0.670849,0.0131195,5,43,0,255.482,-1.67323,-5.5771,-7.23703,2.09476
-251.462,0.99666,0.0131195,7,255,0,255.435,-0.432768,-3.56699,0.180749,1.72443
-250.895,0.995167,0.0131195,7,195,0,252.159,-1.4082,-1.24146,0.0895713,1.83779
-251.493,0.99002,0.0131195,8,383,0,253.604,-0.602423,3.8847,4.2327,1.89246
-251.411,0.999035,0.0131195,9,511,0,251.642,5.35335,0.412595,-0.31047,1.8983
-251.512,0.989104,0.0131195,2,3,0,251.523,5.36026,0.392038,-0.31504,1.78639
-252.859,0.703803,0.0131195,2,3,0,254.329,5.40162,0.3598,-0.349193,1.59431
-252.17,0.766747,0.0131195,8,471,0,256.395,4.74145,-0.0328284,1.81472,1.65906
-251.359,0.795869,0.0131195,3,15,0,254.815,4.59312,0.0203332,1.71283,1.80622
-251.217,0.988656,0.0131195,9,511,0,252.096,0.350167,-2.41632,2.79179,1.94567
-251.393,0.947408,0.0131195,6,119,0,253.453,1.18866,-0.759157,2.62449,1.72211
-251.208,0.995813,0.0131195,7,127,0,251.843,1.43448,-0.451834,2.40378,1.75564
-251.092,0.99846,0.0131195,4,31,0,251.452,1.40601,-0.407501,2.35738,1.78443
-250.986,0.997881,0.0131195,7,215,0,252.043,-0.871255,0.934881,2.68115,1.86663
-251.061,0.986046,0.0131195,6,111,0,252.092,0.148314,1.32608,1.57684,1.77352
-251.59,0.984964,0.0131195,6,95,0,252.835,0.197061,1.50588,1.75123,2.04798
-250.983,0.999291,0.0131195,7,143,0,252.03,-0.362607,-0.687649,1.54001,1.78936
-251,0.998134,0.0131195,6,127,0,251.307,-0.633066,-0.459892,1.49188,1.78302
-250.924,0.971996,0.0131195,5,47,0,254.346,-0.152439,-0.555021,1.82537,1.90998
-251.521,0.988956,0.0131195,7,151,0,253.335,-1.17653,2.65996,4.94268,1.81316
-252.194,0.961376,0.0131195,4,23,0,252.456,-1.16592,2.65685,5.14748,2.0498
-251.697,0.962551,0.0131195,3,15,0,253.202,-1.18882,2.60968,5.06911,1.96667
-251.572,0.93664,0.0131195,1,3,0,252.645,-1.23269,2.62341,5.03219,1.79834
-251.564,0.998132,0.0131195,9,511,0,252.06,-0.237044,4.61155,2.86742,1.77428
-251.705,0.948329,0.0131195,8,255,0,252.818,-2.91952,1.3099,5.63662,1.81234
-251.417,0.944896,0.0131195,7,181,1,255.831,-0.183913,-4.92025,0.886782,1.79168
-251.111,0.854892,0.0131195,8,255,0,252.632,-3.53213,-0.764156,-0.869461,1.82963
-252.3,0.99176,0.0131195,8,343,0,252.489,2.1615,-2.70621,7.65112,1.80165
-252.62,0.974405,0.0131195,4,27,0,252.82,2.18433,-2.50596,7.4912,2.01735
-251.528,0.986541,0.0131195,8,279,0,253.833,2.19699,2.19243,-2.8168,1.99996
-251.175,0.914992,0.0131195,7,255,0,254.435,4.22559,0.315977,0.531135,1.86632
-250.965,0.997543,0.0131195,8,451,0,251.406,1.74398,-0.155527,2.12281,1.85157
-251.291,0.936169,0.0131195,5,39,0,255.205,2.66832,0.0313535,1.89648,1.98014
-251.348,0.995341,0.0131195,8,511,0,251.994,-1.02873,-4.2798,-2.50221,1.90053
-251.112,0.972298,0.0131195,7,207,0,253.216,-0.743709,-3.23116,-0.59959,1.80346
-251.391,0.997877,0.0131195,7,147,0,251.584,-0.57851,-4.90731,-0.912511,1.92641
-251.816,0.900729,0.0131195,5,47,0,252.278,-0.583751,-4.36648,-0.858049,1.69089
-251.304,0.999481,0.0131195,9,511,0,253.134,4.43189,0.6026,-0.868804,1.80185
-251.273,0.932637,0.0131195,8,255,0,252.159,0.223415,3.19499,1.2572,1.97101
-252.124,0.936916,0.0131195,8,511,0,253.309,1.28772,2.806,-1.97743,1.63592
-251.878,0.995926,0.0131195,4,31,0,252.544,1.35779,2.56743,-1.82554,1.66048
-251.426,0.997573,0.0131195,7,151,0,252.355,2.09846,1.71342,-1.58626,2.00928
-251.133,0.988009,0.0131195,2,7,0,251.761,2.06865,1.72641,-1.62766,1.94367
-251.354,0.972134,0.0131195,6,103,0,252.803,3.58048,1.37185,-3.10117,1.81072
-251.99,0.99185,0.0131195,9,511,0,252.533,0.95976,6.01433,-3.82233,1.94998
-254.829,0.844741,0.0131195,8,255,0,255.993,3.6359,4.01954,-12.6416,1.97306
-251.591,0.987752,0.0131195,7,255,0,255.224,3.30788,1.83107,-4.27294,1.78402
-251.791,0.980872,0.0131195,8,255,0,252.444,4.66322,0.752406,-1.79746,1.71117
-253.884,0.770657,0.0131195,7,231,0,256.529,4.64699,1.00288,-2.44206,2.21833
-253.999,0.97872,0.0131195,3,15,0,254.742,4.47565,0.899948,-2.52694,1.50092
-251.419,0.859246,0.0131195,2,3,0,255.723,4.52798,0.969396,-2.47094,1.91847
-251.204,0.981113,0.0131195,8,255,0,251.643,3.07942,1.36393,-2.38704,1.81309
-251.43,0.963739,0.0131195,8,511,0,253.074,-0.0476901,3.80361,1.93273,1.75133
-251.226,0.998604,0.0131195,9,511,0,252.082,2.76648,1.64708,-2.74571,1.8109
-251.663,0.915776,0.0131195,7,223,0,254.553,6.05288,-0.0444369,2.16947,1.9005
-251.419,0.999744,0.0131195,8,255,0,251.914,4.1989,-0.376702,3.41453,1.8328
-251.626,0.954816,0.0131195,8,255,0,252.204,4.09564,-0.638986,4.53686,1.9198
-252.12,0.953244,0.0131195,8,511,0,253.08,1.13319,5.23084,-4.20152,1.72604
-252.147,0.627256,0.0131195,5,35,0,255.118,1.44115,4.474,-4.4245,2.02321
-252.699,0.983478,0.0131195,7,255,0,252.973,1.22381,6.12356,-5.4697,2.02438
-252.119,0.975741,0.0131195,8,511,0,254.106,-0.530816,4.88551,4.59984,2.00654
-251.856,0.908364,0.0131195,8,255,0,253.074,-0.229769,5.08464,3.16103,1.99274
-251.365,0.761382,0.0131195,9,511,0,253.866,-4.53238,-0.664407,-1.21939,1.79196
-252.791,0.975631,0.0131195,8,255,0,253.547,-2.03566,-4.97044,-8.19911,1.91899
-251.373,0.610615,0.0131195,8,255,0,255.423,-1.15961,-4.13233,-2.95842,1.83347
-251.976,0.887788,0.0131195,9,511,0,253.32,-0.254467,6.6782,3.52974,1.83037
-252.841,0.695686,0.0131195,5,47,0,256.033,-0.194237,8.46315,3.63753,1.99368
-252.306,0.136434,0.0131195,7,127,0,256.09,0.11304,8.40855,0.856081,1.80658
-253.294,0.438265,0.0131195,4,21,0,256.037,0.0690048,8.88418,1.04131,1.65436
-253.307,0.510988,0.0131195,4,23,0,254.346,0.120569,8.76903,1.02384,2.08111
-251.535,0.98015,0.0131195,8,511,0,253.501,2.12907,2.79912,-4.00653,1.95301
-251.533,0.992899,0.0131195,3,7,0,251.713,2.12771,2.80975,-4.02698,1.95135
-251.265,0.976466,0.0131195,8,511,0,252.238,0.276009,-1.67134,2.44374,1.98244
-251.489,0.982674,0.0131195,5,63,0,252.824,0.492226,-2.41757,2.91538,1.72539
-252.452,0.940874,0.0131195,2,3,0,252.541,0.522511,-2.41725,2.86733,1.60429
-251.504,0.962821,0.0131195,2,7,0,253.652,0.467022,-2.4878,2.88515,1.72329
-251.771,0.981406,0.0131195,8,255,0,252.974,-2.20452,-2.43212,-3.33533,2.02632
-251.611,0.986794,0.0131195,8,255,0,252.581,-0.102098,-4.83104,1.49161,1.98485
-251.075,1,0.0131195,8,511,0,251.964,2.19789,0.00191666,1.78795,1.79216
-251.162,0.97394,0.0131195,5,55,0,252.654,2.69865,-0.290208,2.58822,1.80505
-251.269,0.967821,0.0131195,3,7,0,251.997,2.64359,-0.285312,2.52115,1.7669
-252.231,0.854757,0.0131195,6,99,1,259.207,5.69052,-0.444834,4.52994,1.99861
-251.715,0.841446,0.0131195,8,255,0,254.806,0.613087,-4.68285,4.75468,1.88369
-251.715,0.772908,0.0131195,1,3,0,252.695,0.613087,-4.68285,4.75468,1.88369
-251.139,0.999861,0.0131195,7,255,0,252.252,-0.289729,-3.94844,0.703759,1.84774
-250.982,0.995241,0.0131195,7,255,0,251.699,-1.24323,-2.28594,-1.00616,1.83577
-251.303,0.984642,0.0131195,7,255,0,251.957,-0.656064,-4.25476,-0.998468,1.79292
-251.986,0.882986,0.0131195,8,255,0,252.886,0.112165,-7.02045,2.69897,1.91153
-252.698,0.852592,0.0131195,9,511,0,253.755,-8.58126,-0.568943,-3.12123,1.76102
-253.407,0.668081,0.0131195,2,7,0,253.716,-8.56734,-0.556552,-3.11908,1.64909
-256.202,0.975673,0.0131195,8,255,0,258.388,-4.90374,-3.44923,-14.9485,1.96559
-252.556,0.864791,0.0131195,8,255,0,257.246,-2.04466,-4.57844,-7.41172,1.94962
-251.508,0.9999,0.0131195,8,511,0,253.397,-0.298802,-5.18355,0.403882,1.95274
-252.645,0.390164,0.0131195,5,59,0,258.89,-0.282741,-4.9678,0.71782,2.12242
-253.433,0.889981,0.0131195,8,255,0,255.111,-1.32601,-7.27282,-7.89816,1.74568
-253.176,0.74928,0.0131195,7,127,0,254.777,-0.945486,-6.39257,-4.41828,1.6258
-252.09,0.999818,0.0131195,8,383,0,254.723,-4.89735,0.897285,6.26036,1.86605
-251.65,0.982159,0.0131195,7,127,0,252.321,-4.78952,0.342679,3.42071,1.77944
-252.259,0.862283,0.0131195,6,123,0,254.392,-8.13013,0.0422644,2.24478,1.90116
-252.137,0.790635,0.0131195,9,767,0,253.567,-7.68289,-0.585643,-2.63895,1.86048
-251.626,0.887026,0.0131195,8,255,0,252.842,-4.28966,-1.47079,-4.41718,1.892
-251.11,0.989681,0.0131195,7,255,0,251.969,-3.16616,-0.825075,-0.68581,1.92651
-251.764,0.994213,0.0131195,7,255,0,253.451,-5.21937,0.494685,4.46326,1.88132
-251.555,0.967944,0.0131195,9,511,0,253.49,-0.321377,4.73103,3.43923,1.91879
-251.644,0.95261,0.0131195,8,511,0,252.265,0.0692458,5.62603,1.56216,1.95174
-252.127,0.802398,0.0131195,5,43,0,252.896,-0.00301114,6.10184,1.72275,1.70438
-252.485,0.99337,0.0131195,8,511,0,253.582,6.58849,0.856803,-3.93572,1.70932
-252.042,0.605211,0.0131195,8,255,0,255.161,-4.51307,-1.5695,-5.10585,1.97741
-252.059,0.921633,0.0131195,1,3,0,252.776,-4.49965,-1.52884,-5.13109,1.74817
-252.504,0.960018,0.0131195,8,511,0,253.488,0.260693,-7.99989,4.01732,1.9318
-253.328,0.184717,0.0131195,7,127,0,255.972,0.575436,-8.6854,6.80009,1.8022
-253.377,0.165618,0.0131195,3,13,0,255.287,0.577256,-8.80726,6.89442,1.81038
-254.037,0.109822,0.0131195,7,127,0,255.188,0.632448,-9.12371,7.76681,1.99654
-254.037,0.00153711,0.0131195,4,23,0,257.002,0.632448,-9.12371,7.76681,1.99654
-253.529,0.134543,0.0131195,4,19,0,257.207,0.676775,-8.40798,7.6356,1.94529
-253.94,0.473513,0.0131195,5,41,0,257.56,0.805615,-7.22098,7.46271,1.64538
-254.305,0.699822,0.0131195,9,511,0,256.236,-8.40754,-0.8429,-5.49271,1.594
-253.187,0.758872,0.0131195,5,61,0,255.252,-7.50062,-0.984553,-5.33817,2.04659
-254.915,0.716594,0.0131195,5,47,0,255.612,-8.06999,-1.03084,-6.13582,2.18302
-253.878,0.957761,0.0131195,2,3,0,254.713,-8.07871,-0.960605,-6.11902,1.64143
-253.298,0.696819,0.0131195,5,45,0,254.626,-8.41032,-1.00798,-6.70083,1.77658
-253.443,0.852729,0.0131195,8,255,0,254.054,-8.64122,-0.802676,-4.89145,2.04465
-252.715,0.995153,0.0131195,8,255,0,253.921,-5.72147,-1.4669,-6.65501,1.73781
-252.638,0.780859,0.0131195,7,191,0,256.556,-2.06917,-4.20938,-6.98867,1.72125
-252.758,0.83567,0.0131195,4,23,0,254.304,-2.10903,-4.0725,-6.89435,1.6947
-252.012,0.824872,0.0131195,7,203,0,257.877,-5.01931,-0.571398,-1.18563,1.68239
-251.37,0.973351,0.0131195,2,7,0,252.338,-5.04437,-0.608479,-1.17602,1.89337
-251.444,0.991907,0.0131195,2,3,0,251.451,-5.04679,-0.61601,-1.17725,1.93162
-251.695,0.99941,0.0131195,8,255,0,252.035,-6.10622,0.112237,2.5683,1.88296
-253.58,0.450707,0.0131195,2,3,0,255.617,-6.09525,0.158185,2.5206,1.55642
-251.889,0.945351,0.0131195,9,511,0,254.446,0.295706,-6.31718,3.72258,1.85455
-251.132,0.81231,0.0131195,8,511,0,252.674,-0.994092,-3.50385,-1.63108,1.85207
-252.749,0.889924,0.0131195,8,255,0,255.381,1.52179,-4.25079,8.24038,1.77156
-252.459,0.925906,0.0131195,8,255,0,254.18,0.775065,-6.15426,6.63099,1.86104
-252.991,0.819639,0.0131195,6,101,0,253.988,0.732002,-5.83083,6.31877,2.05059
-251.358,0.807777,0.0131195,7,151,0,256.382,0.313859,-2.52911,2.53816,1.74438
-252.64,0.938181,0.0131195,2,7,0,252.81,0.181964,-2.48009,2.59616,2.14487
-251.443,1,0.0131195,3,7,0,252.78,0.284706,-2.50864,2.43982,1.72559
-251.336,0.988168,0.0131195,3,7,0,251.947,0.269585,-2.5011,2.42005,1.74579
-251.222,0.982286,0.0131195,8,443,0,252.403,1.99277,-1.00619,3.89178,1.88668
-253.377,0.939029,0.0131195,7,175,0,256.894,-4.26114,0.965052,6.24193,2.12971
-252.737,0.991918,0.0131195,2,3,0,253.807,-4.26114,1.05107,6.14501,1.66624
-252.061,0.9809,0.0131195,8,511,0,253.766,-4.41593,-0.758691,-1.28361,2.06671
-251.216,0.994392,0.0131195,7,199,0,252.883,-1.63439,-0.126129,1.77865,1.98479
-251.088,0.994986,0.0131195,8,431,0,251.919,-0.586914,2.01105,3.02589,1.84558
-251.135,0.96898,0.0131195,7,167,0,252.964,-0.890577,-0.604758,1.44017,1.97876
-251.342,0.981833,0.0131195,4,31,0,252.81,-1.043,-0.333319,1.36353,1.71118
-252.823,0.904386,0.0131195,7,237,0,256.202,-3.20433,2.28757,9.15955,1.82942
-251.279,0.982091,0.0131195,7,139,0,254.232,-1.8683,1.16938,3.99809,1.81335
-251.27,0.957731,0.0131195,3,15,0,252.759,-1.72593,1.20836,4.00051,1.91496
-251.013,0.959307,0.0131195,6,127,0,254.437,0.458732,0.416473,1.58851,1.77955
-251.424,0.99477,0.0131195,7,135,0,252.084,0.900995,1.49717,0.680562,2.0295
-251.871,0.986878,0.0131195,7,151,0,253.08,0.193117,3.1455,1.05215,1.6596
-251.051,0.967112,0.0131195,3,7,0,252.807,0.256392,3.20316,1.01718,1.83845
-251.616,0.988773,0.0131195,8,255,0,252.09,-1.28464,2.85183,5.52043,1.85685
-251.766,0.992813,0.0131195,8,511,0,252.631,-4.03538,0.843305,5.20685,1.80379
-252.904,0.901704,0.0131195,9,511,0,255.51,0.157103,-6.92236,2.73002,1.64249
-253.312,0.999321,0.0131195,9,511,0,253.76,0.63059,-6.71146,5.88459,1.65241
-252.376,0.848396,0.0131195,6,75,0,257.105,1.03756,-4.5652,6.708,1.97131
-252.158,0.992714,0.0131195,2,3,0,252.434,1.06342,-4.57269,6.70814,1.84545
-251.8,0.860946,0.0131195,9,511,0,254.353,5.35959,-0.492745,4.48565,1.84474
-252.467,0.99741,0.0131195,8,255,0,252.562,5.73167,-0.884754,6.89478,1.82366
