# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = unif_model
# start_datetime = 2024-03-21 15:42:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 50000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1758954680 (Default)
# output
#   file = examples\randomwalk\unifMCMC.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,step,x
# Adaptation terminated
# Step size = 0.297629
# Diagonal elements of inverse mass matrix:
# 0.0870014
0,0.75,0.297629,2,4,1,1.00757,0.458555,-10
0,0.983607,0.297629,5,61,1,0.0104611,0.318875,-10
0,0.666667,0.297629,1,3,1,1.23074,0.181142,-10
0,0.5,0.297629,1,2,1,1.75933,0.0164672,-10
0,0.5,0.297629,1,2,1,0.149968,0.064546,-10
0,0.666667,0.297629,1,3,1,0.212391,0.121763,-10
0,0.923077,0.297629,3,13,1,0.0370929,0.265229,-10
0,0.971429,0.297629,5,35,1,0.0355019,0.733082,-10
0,0.5,0.297629,1,2,1,2.3216,0.92225,10
0,0.5,0.297629,1,2,1,0.960488,0.800576,10
0,0.5,0.297629,1,2,1,1.5131,0.953293,10
0,0,0.297629,0,1,1,0.584568,0.953293,10
0,0,0.297629,0,1,1,1.03922,0.953293,10
0,0,0.297629,0,1,1,0.92655,0.953293,10
0,0.833333,0.297629,2,6,1,0.0340958,0.884519,10
0,0.965517,0.297629,4,29,1,0.0694551,0.622763,-10
0,0.875,0.297629,3,8,1,0.447221,0.0415805,-10
0,0.75,0.297629,2,4,1,0.0706857,0.107597,-10
0,0.857143,0.297629,2,7,1,1.30869,0.391651,-10
0,0.909091,0.297629,3,11,1,0.230929,0.510974,-10
0,0.916667,0.297629,3,12,1,0.340287,0.800666,10
0,0.96875,0.297629,5,32,1,0.0549819,0.363994,-10
0,0.5,0.297629,1,2,1,4.81308,0.0916206,-10
0,0.857143,0.297629,2,7,1,0.0332652,0.136908,-10
0,0.97561,0.297629,5,41,1,0.00803757,0.348388,-10
0,0.8,0.297629,2,5,1,2.46007,0.737844,-10
0,0.923077,0.297629,3,13,1,0.231247,0.439332,-10
0,0.998918,0.297629,9,924,1,3.67593e-005,0.547724,-10
0,0.833333,0.297629,2,6,1,0.975289,0.425116,-10
0,0.909091,0.297629,3,11,1,0.529679,0.334759,-10
0,0.9375,0.297629,4,16,1,0.214675,0.507329,-10
0,0.967742,0.297629,4,31,1,0.03778,0.579724,-10
0,0.9,0.297629,3,10,1,0.655747,0.981868,10
0,0.888889,0.297629,3,9,1,0.0212536,0.89137,10
0,0.857143,0.297629,2,7,1,0.0376756,0.843173,10
0,0,0.297629,0,1,1,1.79283,0.843173,10
0,0.992647,0.297629,7,136,1,0.000335202,0.822716,10
0,0.976744,0.297629,5,43,1,0.0321181,0.533467,-10
0,0.9,0.297629,3,10,1,0.361673,0.309475,-10
0,0.8,0.297629,2,5,1,0.719068,0.414753,-10
0,0.964286,0.297629,4,28,1,0.0469433,0.656847,-10
0,0.909091,0.297629,3,11,1,0.371936,0.505415,-10
0,0.9,0.297629,3,10,1,0.22162,0.154736,-10
0,0.875,0.297629,3,8,1,1.0949,0.674373,-10
0,0.75,0.297629,2,4,1,0.640816,0.873143,10
0,0.928571,0.297629,3,14,1,0.293113,0.537064,-10
0,0.833333,0.297629,2,6,1,0.545257,0.720415,-10
0,0.666667,0.297629,1,3,1,0.738372,0.827097,10
0,0,0.297629,0,1,1,4.01839,0.827097,10
0,0.666667,0.297629,1,3,1,0.921814,0.707898,-10
0,0.666667,0.297629,1,3,1,0.816175,0.82006,10
0,0,0.297629,0,1,1,2.2875,0.82006,10
0,0.5,0.297629,1,2,1,0.72665,0.925891,10
0,0,0.297629,0,1,1,0.73053,0.925891,10
0,0.5,0.297629,1,2,1,0.660204,0.825014,10
0,0.857143,0.297629,2,7,1,0.149193,0.729105,-10
0,0.9,0.297629,3,10,1,0.552478,0.359982,-10
0,0.992126,0.297629,6,127,1,0.00240093,0.524233,-10
0,0.9875,0.297629,6,80,1,0.00392034,0.71857,-10
0,0.666667,0.297629,1,3,1,2.40246,0.526136,-10
0,0.75,0.297629,2,4,1,1.22085,0.93767,10
0,0.875,0.297629,3,8,1,0.293654,0.534003,-10
0,0.875,0.297629,3,8,1,1.07363,0.405362,-10
0,0.888889,0.297629,3,9,1,0.597784,0.885312,10
0,0.986301,0.297629,6,73,1,0.00776755,0.491401,-10
0,0.923077,0.297629,3,13,1,0.113218,0.742048,-10
0,0.96,0.297629,4,25,1,0.0399432,0.444295,-10
0,0.982759,0.297629,5,58,1,0.0116743,0.390637,-10
0,0.875,0.297629,3,8,1,0.922013,0.50985,-10
0,0.952381,0.297629,4,21,1,0.0462024,0.776711,10
0,0.991803,0.297629,6,122,1,0.00425816,0.663291,-10
0,0.923077,0.297629,3,13,1,0.412409,0.822749,10
0,0.888889,0.297629,3,9,1,0.872208,0.12706,-10
0,0.75,0.297629,2,4,1,0.141418,0.0336842,-10
0,0.9,0.297629,3,10,1,0.0166902,0.11388,-10
0,0.875,0.297629,3,8,1,0.0319137,0.0473434,-10
0,0.933333,0.297629,3,15,1,0.00292227,0.0741891,-10
0,0.8,0.297629,2,5,1,0.0392897,0.0249711,-10
0,0.5,0.297629,1,2,1,1.18978,0.160392,-10
0,0.985915,0.297629,6,71,1,0.000460622,0.0991074,-10
0,0.9375,0.297629,4,16,1,0.0277668,0.264611,-10
0,0.75,0.297629,2,4,1,0.546483,0.172832,-10
0,0.833333,0.297629,2,6,1,0.405996,0.331046,-10
0,0.888889,0.297629,3,9,1,0.21939,0.214743,-10
0,0.75,0.297629,2,4,1,0.218345,0.0987167,-10
0,0,0.297629,0,1,1,2.76536,0.0987167,-10
0,0.967742,0.297629,4,31,1,0.00111723,0.0738179,-10
0,0.954545,0.297629,4,22,1,0.00916735,0.240237,-10
0,0.954545,0.297629,4,22,1,0.0102375,0.102058,-10
0,0.5,0.297629,1,2,1,1.08598,0.231437,-10
0,0.947368,0.297629,4,19,1,0.0456293,0.337518,-10
0,0.75,0.297629,2,4,1,1.82265,0.169905,-10
0,0.916667,0.297629,3,12,1,0.335748,0.673474,-10
0,0.966667,0.297629,4,30,1,0.0480527,0.591828,-10
0,0.95,0.297629,4,20,1,0.0883792,0.296558,-10
0,0.956522,0.297629,4,23,1,0.109953,0.708236,-10
0,0.985075,0.297629,6,67,1,0.0122599,0.15837,-10
0,0.875,0.297629,3,8,1,0.0467029,0.0510485,-10
0,0.5,0.297629,1,2,1,0.151109,0.00278723,-10
0,0,0.297629,0,1,1,0.299554,0.00278723,-10
0,0.75,0.297629,2,4,1,0.0352802,0.0494262,-10
0,0.941176,0.297629,4,17,1,0.0146863,0.214928,-10
0,0.8,0.297629,2,5,1,0.456196,0.298783,-10
0,0.857143,0.297629,2,7,1,0.309691,0.367874,-10
0,0.8,0.297629,2,5,1,1.23373,0.781573,10
0,0.969697,0.297629,5,33,1,0.0371742,0.326765,-10
0,0.75,0.297629,2,4,1,0.584933,0.0419071,-10
0,0.666667,0.297629,1,3,1,0.0816877,0.0773911,-10
0,0,0.297629,0,1,1,0.783557,0.0773911,-10
0,0.962963,0.297629,4,27,1,0.000942965,0.0545165,-10
0,0,0.297629,0,1,1,0.434418,0.0545165,-10
0,0,0.297629,0,1,1,2.24852,0.0545165,-10
0,0.5,0.297629,1,2,1,1.59707,0.211414,-10
0,0.8,0.297629,2,5,1,0.130994,0.121545,-10
0,0.875,0.297629,3,8,1,0.78451,0.891298,10
0,0.933333,0.297629,3,15,1,0.271104,0.632725,-10
0,0.964286,0.297629,4,28,1,0.0478195,0.388383,-10
0,0.75,0.297629,2,4,1,1.68551,0.871932,10
0,0.9375,0.297629,4,16,1,0.161661,0.522507,-10
0,0.9375,0.297629,4,16,1,0.112574,0.980719,10
0,0,0.297629,0,1,1,0.311379,0.980719,10
0,0.952381,0.297629,4,21,1,0.000198278,0.970229,10
0,0,0.297629,0,1,1,0.39445,0.970229,10
0,0,0.297629,0,1,1,0.374164,0.970229,10
0,0.8,0.297629,2,5,1,0.0492501,0.915125,10
0,0.5,0.297629,1,2,1,0.146766,0.962688,10
0,0,0.297629,0,1,1,0.23376,0.962688,10
0,0,0.297629,0,1,1,0.347441,0.962688,10
0,0,0.297629,0,1,1,0.577871,0.962688,10
0,0.875,0.297629,3,8,1,0.213118,0.561487,-10
0,0.966667,0.297629,4,30,1,0.0595897,0.864554,10
0,0.75,0.297629,2,4,1,0.19329,0.919137,10
0,0,0.297629,0,1,1,0.450177,0.919137,10
0,0.971429,0.297629,5,35,1,0.00482212,0.729469,-10
0,0.666667,0.297629,1,3,1,1.48928,0.577958,-10
0,0.987654,0.297629,6,81,1,0.00659786,0.275423,-10
0,0.833333,0.297629,2,6,1,0.330258,0.418118,-10
0,0.833333,0.297629,2,6,1,0.321334,0.277364,-10
0,0.666667,0.297629,1,3,1,5.50743,0.568723,-10
0,0.941176,0.297629,4,17,1,0.0963741,0.0676773,-10
0,0.888889,0.297629,3,9,1,0.0702147,0.199269,-10
0,0.75,0.297629,2,4,1,0.613046,0.102061,-10
0,0,0.297629,0,1,1,0.892759,0.102061,-10
0,0.857143,0.297629,2,7,1,0.0376473,0.150239,-10
0,0.979592,0.297629,5,49,1,0.00339621,0.287708,-10
0,0.96,0.297629,4,25,1,0.00957345,0.190528,-10
0,0.980392,0.297629,5,51,1,0.00162054,0.105565,-10
0,0.666667,0.297629,1,3,1,0.179585,0.0529521,-10
0,0.958333,0.297629,4,24,1,0.00177317,0.105231,-10
0,0.5,0.297629,1,2,1,0.283147,0.039168,-10
0,1,0.297629,10,1023,0,1.07886e-009,0.0404648,-10
0,0.666667,0.297629,1,3,1,0.0668074,0.0725545,-10
0,0,0.297629,0,1,1,0.662782,0.0725545,-10
0,0.666667,0.297629,1,3,1,0.314986,0.142233,-10
0,0.75,0.297629,2,4,1,0.0905989,0.0301251,-10
0,0.5,0.297629,1,2,1,0.89876,0.147825,-10
0,0.997743,0.297629,8,443,1,2.98898e-005,0.24896,-10
0,0.923077,0.297629,3,13,1,0.0898109,0.360579,-10
0,0.964286,0.297629,4,28,1,0.043285,0.567218,-10
0,0.958333,0.297629,4,24,1,0.118713,0.823876,10
0,0.5,0.297629,1,2,1,0.740585,0.930718,10
0,0.75,0.297629,2,4,1,0.117799,0.845495,10
0,0.9,0.297629,3,10,1,0.211231,0.503135,-10
0,0.998849,0.297629,9,869,1,3.43018e-005,0.330805,-10
0,0.987342,0.297629,6,79,1,0.00148054,0.163607,-10
0,0.5,0.297629,1,2,1,0.591414,0.0681295,-10
0,0.5,0.297629,1,2,1,0.179633,0.0155099,-10
0,0,0.297629,0,1,1,0.466398,0.0155099,-10
0,0,0.297629,0,1,1,0.317042,0.0155099,-10
0,0,0.297629,0,1,1,0.0753854,0.0155099,-10
0,0.5,0.297629,1,2,1,0.136415,0.0613648,-10
0,0.984375,0.297629,6,64,1,0.000448047,0.108668,-10
0,0.5,0.297629,1,2,1,1.14976,0.241792,-10
0,0.875,0.297629,3,8,1,0.880485,0.70778,-10
0,0.833333,0.297629,2,6,1,0.155547,0.80571,10
0,0.8,0.297629,2,5,1,0.511313,0.716933,-10
0,0.944444,0.297629,4,18,1,0.129252,0.315222,-10
0,0.5,0.297629,1,2,1,2.62082,0.114233,-10
0,0.916667,0.297629,3,12,1,0.443398,0.444915,-10
0,0.75,0.297629,2,4,1,1.44228,0.743115,-10
0,0.923077,0.297629,3,13,1,0.268624,0.421382,-10
0,0.923077,0.297629,3,13,1,0.27897,0.749253,-10
0,0.928571,0.297629,3,14,1,0.241843,0.566088,-10
0,0.909091,0.297629,3,11,1,0.227878,0.803152,10
0,0.75,0.297629,2,4,1,0.169556,0.956519,10
0,0.75,0.297629,2,4,1,0.206866,0.843584,10
0,0.981818,0.297629,5,55,1,0.0213261,0.607887,-10
0,0.941176,0.297629,4,17,1,0.120721,0.866706,10
0,0.9,0.297629,3,10,1,0.236944,0.504106,-10
0,0.8,0.297629,2,5,1,3.63919,0.0304256,-10
0,0.75,0.297629,2,4,1,1.08923,0.289571,-10
0,0.75,0.297629,2,4,1,0.406152,0.0522045,-10
0,0.666667,0.297629,1,3,1,0.039025,0.0276786,-10
0,0.75,0.297629,2,4,1,0.221218,0.202859,-10
0,0.75,0.297629,2,4,1,2.43961,0.590691,-10
0,0.666667,0.297629,1,3,1,3.49059,0.358737,-10
0,0.909091,0.297629,3,11,1,0.25555,0.798066,10
0,0.5,0.297629,1,2,1,1.15098,0.931261,10
0,0,0.297629,0,1,1,1.51063,0.931261,10
0,0.8,0.297629,2,5,1,0.0564608,0.87226,10
0,0.8,0.297629,2,5,1,0.0952126,0.910569,10
0,0.5,0.297629,1,2,1,0.498154,0.998196,10
0,0.75,0.297629,2,4,1,0.0253387,0.938908,10
0,0.875,0.297629,3,8,1,0.13106,0.759124,10
0,0.666667,0.297629,1,3,1,1.55335,0.604389,-10
0,0.909091,0.297629,3,11,1,0.17997,0.709727,-10
0,0.923077,0.297629,3,13,1,0.152233,0.419084,-10
0,0.941176,0.297629,4,17,1,0.153582,0.613703,-10
0,0.9,0.297629,3,10,1,0.184791,0.827181,10
0,0.947368,0.297629,4,19,1,0.175872,0.35859,-10
0,0.857143,0.297629,2,7,1,0.610371,0.55258,-10
0,0.964286,0.297629,4,28,1,0.073818,0.282729,-10
0,0.8,0.297629,2,5,1,0.807788,0.505897,-10
0,0.972973,0.297629,5,37,1,0.0467422,0.640105,-10
0,0.983607,0.297629,5,61,1,0.0134809,0.813084,10
0,0.857143,0.297629,2,7,1,0.140634,0.719967,-10
0,0.666667,0.297629,1,3,1,0.611758,0.817073,10
0,0.909091,0.297629,3,11,1,0.0207049,0.92426,10
0,0.888889,0.297629,3,9,1,0.298985,0.44906,-10
0,0.666667,0.297629,1,3,1,2.0791,0.270044,-10
0,0.666667,0.297629,1,3,1,0.662229,0.169012,-10
0,0.833333,0.297629,2,6,1,0.232622,0.348651,-10
0,0.857143,0.297629,2,7,1,0.358203,0.422956,-10
0,0.95,0.297629,4,20,1,0.0376276,0.20621,-10
0,0.996139,0.297629,8,259,1,0.00062416,0.767621,10
0,0.888889,0.297629,3,9,1,0.81205,0.431986,-10
0,0.961538,0.297629,4,26,1,0.0874741,0.946055,10
0,0.9,0.297629,3,10,1,0.0111539,0.919832,10
0,0.8,0.297629,2,5,1,0.303028,0.714802,-10
0,0.75,0.297629,2,4,1,0.767572,0.823573,10
0,0.833333,0.297629,2,6,1,0.202799,0.711754,-10
0,0.998966,0.297629,9,967,1,6.57423e-005,0.825505,10
0,0.947368,0.297629,4,19,1,0.13737,0.22731,-10
0,0.9,0.297629,3,10,1,0.163044,0.427834,-10
0,0.98,0.297629,5,50,1,0.0228868,0.333923,-10
0,0.857143,0.297629,2,7,1,0.186348,0.173141,-10
0,0.928571,0.297629,3,14,1,0.0260815,0.273393,-10
0,0.875,0.297629,3,8,1,0.676774,0.681934,-10
0,0.666667,0.297629,1,3,1,1.23324,0.819806,10
0,0.857143,0.297629,2,7,1,1.29046,0.678771,-10
0,0.95,0.297629,4,20,1,0.127453,0.191219,-10
0,0.8,0.297629,2,5,1,1.61858,0.665071,-10
0,0.9,0.297629,3,10,1,0.33097,0.379372,-10
0,0.8,0.297629,2,5,1,0.910515,0.142438,-10
0,0.5,0.297629,1,2,1,0.404833,0.0634446,-10
0,0.96875,0.297629,5,32,1,0.00869647,0.306578,-10
0,0.857143,0.297629,2,7,1,0.628354,0.601819,-10
0,0.916667,0.297629,3,12,1,0.282578,0.403829,-10
0,0.8,0.297629,2,5,1,1.55834,0.558812,-10
0,0.833333,0.297629,2,6,1,1.08235,0.429649,-10
0,0.875,0.297629,3,8,1,0.813715,0.989613,10
0,0.875,0.297629,3,8,1,0.674434,0.275903,-10
0,0.857143,0.297629,2,7,1,0.47104,0.44632,-10
0,0.909091,0.297629,3,11,1,0.369211,0.597196,-10
0,0.962963,0.297629,4,27,1,0.036897,0.406413,-10
0,0.97619,0.297629,5,42,1,0.0234417,0.653524,-10
0,0.993333,0.297629,7,150,1,0.00270053,0.395454,-10
0,0.99115,0.297629,6,113,1,0.0038857,0.75919,10
0,0.857143,0.297629,2,7,1,0.326712,0.546299,-10
0,0.857143,0.297629,2,7,1,0.514451,0.279154,-10
0,0.965517,0.297629,4,29,1,0.0769213,0.24472,-10
0,0.8,0.297629,2,5,1,1.53643,0.70639,-10
0,0.909091,0.297629,3,11,1,0.0465543,0.867116,10
0,0.5,0.297629,1,2,1,1.07216,0.995669,10
0,0,0.297629,0,1,1,0.0252124,0.995669,10
0,0,0.297629,0,1,1,0.436135,0.995669,10
0,0.5,0.297629,1,2,1,0.475635,0.910046,10
0,0.666667,0.297629,1,3,1,0.122971,0.953583,10
0,0.888889,0.297629,3,9,1,0.826183,0.502192,-10
0,0.857143,0.297629,2,7,1,0.416061,0.662356,-10
0,0.99359,0.297629,7,156,1,0.00147453,0.171314,-10
0,0.5,0.297629,1,2,1,1.60436,0.0140594,-10
0,0.5,0.297629,1,2,1,1.39722,0.160812,-10
0,0.888889,0.297629,3,9,1,0.235915,0.462322,-10
0,0.954545,0.297629,4,22,1,0.117132,0.20738,-10
0,0.833333,0.297629,2,6,1,0.372528,0.358932,-10
0,0.956522,0.297629,4,23,1,0.0942295,0.663818,-10
0,0.75,0.297629,2,4,1,1.09637,0.793814,10
0,0.972973,0.297629,5,37,1,0.0357061,0.371537,-10
0,0.75,0.297629,2,4,1,2.085,0.0129976,-10
0,0,0.297629,0,1,1,1.44427,0.0129976,-10
0,0,0.297629,0,1,1,0.8451,0.0129976,-10
0,0.666667,0.297629,1,3,1,0.0097914,0.0252826,-10
0,0.8,0.297629,2,5,1,0.0217165,0.0801696,-10
0,0.5,0.297629,1,2,1,0.82234,0.192754,-10
0,0.994595,0.297629,7,185,1,0.00167329,0.553331,-10
0,0.857143,0.297629,2,7,1,0.679916,0.450959,-10
0,0.857143,0.297629,2,7,1,0.475115,0.365383,-10
0,0.9375,0.297629,4,16,1,0.215473,0.595904,-10
0,0.923077,0.297629,3,13,1,0.253068,0.408537,-10
0,0.909091,0.297629,3,11,1,0.350522,0.702553,-10
0,0.8,0.297629,2,5,1,0.385205,0.779608,10
0,0.8,0.297629,2,5,1,1.92437,0.435157,-10
0,0.941176,0.297629,4,17,1,0.145197,0.908234,10
0,0.666667,0.297629,1,3,1,0.0990688,0.947311,10
0,0,0.297629,0,1,1,0.390057,0.947311,10
0,0.75,0.297629,2,4,1,0.0334166,0.970006,10
0,0.5,0.297629,1,2,1,0.185544,0.916528,10
0,0.5,0.297629,1,2,1,0.12389,0.960227,10
0,0.5,0.297629,1,2,1,0.191156,0.905946,10
0,0.833333,0.297629,2,6,1,0.12834,0.772515,10
0,0.923077,0.297629,3,13,1,0.331741,0.6295,-10
0,0.977778,0.297629,5,45,1,0.019324,0.318847,-10
0,0.909091,0.297629,3,11,1,0.259885,0.761887,10
0,0.9,0.297629,3,10,1,0.21822,0.529901,-10
0,0.888889,0.297629,3,9,1,0.26515,0.274184,-10
0,1,0.297629,10,1023,0,7.25871e-006,0.375535,-10
0,0.8,0.297629,2,5,1,0.653394,0.275179,-10
0,0.857143,0.297629,2,7,1,0.54507,0.550159,-10
0,0.888889,0.297629,3,9,1,0.762033,0.225025,-10
0,0.75,0.297629,2,4,1,0.889685,0.459234,-10
0,0.978261,0.297629,5,46,1,0.00779519,0.261928,-10
0,0.875,0.297629,3,8,1,0.845179,0.60434,-10
0,0.933333,0.297629,3,15,1,0.186403,0.229127,-10
0,0.95,0.297629,4,20,1,0.0182805,0.128411,-10
0,0.666667,0.297629,1,3,1,0.720402,0.233787,-10
0,0.9,0.297629,3,10,1,0.329755,0.590254,-10
0,0.75,0.297629,2,4,1,2.34756,0.209809,-10
0,0.75,0.297629,2,4,1,0.743722,0.316877,-10
0,0.857143,0.297629,2,7,1,0.58566,0.601912,-10
0,0.933333,0.297629,3,15,1,0.133556,0.329682,-10
0,0.857143,0.297629,2,7,1,0.277365,0.198911,-10
0,0.5,0.297629,1,2,1,1.98548,0.0239721,-10
0,0.5,0.297629,1,2,1,0.332652,0.095578,-10
0,0.933333,0.297629,3,15,1,0.238751,0.338231,-10
0,0.5,0.297629,1,2,1,2.59558,0.138212,-10
0,0,0.297629,0,1,1,2.07753,0.138212,-10
0,0.958333,0.297629,4,24,1,0.109139,0.466333,-10
0,0.875,0.297629,3,8,1,0.223867,0.231365,-10
0,0.9375,0.297629,4,16,1,0.0360407,0.0663783,-10
0,0.8,0.297629,2,5,1,0.151209,0.162933,-10
0,0.75,0.297629,2,4,1,1.67341,0.48414,-10
0,0.928571,0.297629,3,14,1,0.133242,0.620095,-10
0,0.971429,0.297629,5,35,1,0.0459231,0.274225,-10
0,0.998124,0.297629,9,533,1,4.44656e-005,0.0382797,-10
0,0,0.297629,0,1,1,0.473954,0.0382797,-10
0,0.875,0.297629,3,8,1,0.00566721,0.000894633,-10
0,0,0.297629,0,1,1,0.379858,0.000894633,-10
0,0,0.297629,0,1,1,0.168164,0.000894633,-10
0,0.5,0.297629,1,2,1,0.268926,0.0652775,-10
0,0.5,0.297629,1,2,1,0.266812,0.00114822,-10
0,0,0.297629,0,1,1,1.54064,0.00114822,-10
0,0,0.297629,0,1,1,0.709393,0.00114822,-10
0,0.5,0.297629,1,2,1,0.0126817,0.0151294,-10
0,0,0.297629,0,1,1,0.533565,0.0151294,-10
0,0.75,0.297629,2,4,1,0.684674,0.220589,-10
0,0.857143,0.297629,2,7,1,0.283829,0.352874,-10
0,0.994709,0.297629,7,189,1,0.00104027,0.673218,-10
0,0.9,0.297629,3,10,1,0.138294,0.904066,10
0,0.75,0.297629,2,4,1,0.378453,0.751313,10
0,0.888889,0.297629,3,9,1,0.512804,0.306785,-10
0,0.857143,0.297629,2,7,1,0.165896,0.155082,-10
0,0.987805,0.297629,6,82,1,0.00230393,0.464961,-10
0,0.833333,0.297629,2,6,1,1.00556,0.713955,-10
0,0.9,0.297629,3,10,1,0.423443,0.390799,-10
0,0.833333,0.297629,2,6,1,1.15936,0.658157,-10
0,0.857143,0.297629,2,7,1,0.234451,0.778386,10
0,0.9,0.297629,3,10,1,0.245427,0.470858,-10
0,0.833333,0.297629,2,6,1,0.684777,0.265383,-10
0,0.941176,0.297629,4,17,1,0.0584167,0.325397,-10
0,0.857143,0.297629,2,7,1,0.160186,0.176328,-10
0,0.75,0.297629,2,4,1,0.179892,0.0710132,-10
0,0,0.297629,0,1,1,1.28715,0.0710132,-10
0,0.857143,0.297629,2,7,1,1.33458,0.357864,-10
0,0.666667,0.297629,1,3,1,0.996668,0.233919,-10
0,0.947368,0.297629,4,19,1,0.124738,0.760099,10
0,0.8,0.297629,2,5,1,1.55427,0.450537,-10
0,0.933333,0.297629,3,15,1,0.125258,0.538416,-10
0,0.833333,0.297629,2,6,1,0.589055,0.252556,-10
0,0.941176,0.297629,4,17,1,0.228386,0.905207,10
0,0.833333,0.297629,2,6,1,0.101242,0.826201,10
0,0.666667,0.297629,1,3,1,1.00534,0.701718,-10
0,0.977273,0.297629,5,44,1,0.00499918,0.798277,10
0,0.909091,0.297629,3,11,1,0.0250961,0.876949,10
0,0.666667,0.297629,1,3,1,0.233164,0.936898,10
0,0.973684,0.297629,5,38,1,0.00171169,0.844441,10
0,0.916667,0.297629,3,12,1,0.416888,0.363475,-10
0,0.985507,0.297629,6,69,1,0.00851506,0.649884,-10
0,0.958333,0.297629,4,24,1,0.106332,0.568916,-10
0,0.933333,0.297629,3,15,1,0.205979,0.794301,10
0,0.5,0.297629,1,2,1,0.873413,0.910329,10
0,0.5,0.297629,1,2,1,0.626143,0.812089,10
0,0.666667,0.297629,1,3,1,2.03352,0.635046,-10
0,0.888889,0.297629,3,9,1,0.362068,0.410932,-10
0,0.857143,0.297629,2,7,1,1.01812,0.661475,-10
0,0.8,0.297629,2,5,1,1.82143,0.493919,-10
0,0.933333,0.297629,3,15,1,0.186552,0.601165,-10
0,0.909091,0.297629,3,11,1,0.288775,0.401016,-10
0,0.95,0.297629,4,20,1,0.120065,0.745169,-10
0,0.909091,0.297629,3,11,1,0.370239,0.51854,-10
0,0.933333,0.297629,3,15,1,0.218149,0.808474,10
0,0.982143,0.297629,5,56,1,0.00161925,0.783495,10
0,0.970588,0.297629,5,34,1,0.0572181,0.338032,-10
0,0.875,0.297629,3,8,1,0.77369,0.774847,10
0,0.979592,0.297629,5,49,1,0.0249976,0.558926,-10
0,0.928571,0.297629,3,14,1,0.344322,0.923181,10
0,0.981481,0.297629,5,54,1,0.0210585,0.544837,-10
0,0.923077,0.297629,3,13,1,0.196105,0.434879,-10
0,0.941176,0.297629,4,17,1,0.170715,0.845253,10
0,0,0.297629,0,1,1,5.80942,0.845253,10
0,0.969697,0.297629,5,33,1,0.0133667,0.6443,-10
0,0.875,0.297629,3,8,1,0.697798,0.436881,-10
0,0.973684,0.297629,5,38,1,0.0307378,0.719846,-10
0,0.666667,0.297629,1,3,1,2.22402,0.534697,-10
0,0.875,0.297629,3,8,1,0.359698,0.0879367,-10
0,0.9,0.297629,3,10,1,0.0656174,0.310555,-10
0,0.928571,0.297629,3,14,1,0.180964,0.680254,-10
0,0.916667,0.297629,3,12,1,0.110979,0.597536,-10
0,0.857143,0.297629,2,7,1,1.02069,0.848396,10
0,0.9,0.297629,3,10,1,0.19822,0.572021,-10
0,0.958333,0.297629,4,24,1,0.105177,0.733077,-10
0,0.9,0.297629,3,10,1,0.0938245,0.809134,10
0,0.944444,0.297629,4,18,1,0.0207147,0.898478,10
0,0.8,0.297629,2,5,1,0.18922,0.736461,-10
0,0.888889,0.297629,3,9,1,0.32437,0.524335,-10
0,0.833333,0.297629,2,6,1,0.56586,0.711118,-10
0,0.961538,0.297629,4,26,1,0.0620491,0.340008,-10
0,0.976744,0.297629,5,43,1,0.00454874,0.113927,-10
0,0.988095,0.297629,6,84,1,0.000600483,0.232578,-10
0,0.994924,0.297629,7,197,1,0.00160636,0.386832,-10
0,0.944444,0.297629,4,18,1,0.154725,0.826349,10
0,0.8,0.297629,2,5,1,0.417688,0.746111,-10
0,0.857143,0.297629,2,7,1,0.177913,0.641378,-10
0,0.833333,0.297629,2,6,1,1.63626,0.323756,-10
0,0.888889,0.297629,3,9,1,0.211976,0.0951138,-10
0,0.833333,0.297629,2,6,1,1.56399,0.405642,-10
0,0.96875,0.297629,5,32,1,0.0539209,0.953397,10
0,0.5,0.297629,1,2,1,0.0630326,0.984567,10
0,0.875,0.297629,3,8,1,0.296049,0.579258,-10
0,0.875,0.297629,3,8,1,0.649423,0.779358,10
0,0.833333,0.297629,2,6,1,1.75328,0.614966,-10
0,0.909091,0.297629,3,11,1,0.413214,0.136124,-10
0,0.9,0.297629,3,10,1,0.59173,0.804643,10
0,0.833333,0.297629,2,6,1,0.401974,0.5685,-10
0,0.96875,0.297629,5,32,1,0.0132824,0.911902,10
